"Time","Motor"
2024-08-27 13:23:51,95 °C
2024-08-27 13:23:52,95 °C
2024-08-27 13:23:56,95 °C
2024-08-27 13:23:57,95 °C
2024-08-27 13:24:01,95 °C
2024-08-27 13:24:02,95 °C
2024-08-27 13:24:06,95 °C
2024-08-27 13:24:07,95 °C
2024-08-27 13:24:10,95 °C
2024-08-27 13:24:11,95 °C
2024-08-27 13:24:12,95 °C
2024-08-27 13:24:14,95 °C
2024-08-27 13:24:17,95 °C
2024-08-27 13:24:20,95 °C
2024-08-27 13:24:24,95 °C
2024-08-27 13:24:25,95 °C
2024-08-27 13:24:52,95 °C
2024-08-27 13:24:53,95 °C
2024-08-27 13:24:58,95 °C
2024-08-27 13:24:59,95 °C
2024-08-27 13:25:00,95 °C
2024-08-27 13:25:02,95 °C
2024-08-27 13:25:33,95 °C
2024-08-27 13:25:35,95 °C
2024-08-27 13:47:07,96 °C
2024-08-27 13:47:08,95 °C
2024-08-27 13:47:22,96 °C
2024-08-27 13:47:23,95 °C
2024-08-27 13:47:24,96 °C
2024-08-27 13:47:26,95 °C
2024-08-27 13:47:30,96 °C
2024-08-27 13:47:31,95 °C
2024-08-27 13:47:33,96 °C
2024-08-27 13:47:35,95 °C
2024-08-27 13:47:44,96 °C
2024-08-27 13:47:45,95 °C
2024-08-27 13:47:47,96 °C
2024-08-27 13:47:48,95 °C
2024-08-27 13:47:51,96 °C
2024-08-27 13:47:53,95 °C
2024-08-27 13:47:55,96 °C
2024-08-27 13:47:56,95 °C
2024-08-27 13:47:57,96 °C
2024-08-27 13:48:03,95 °C
2024-08-27 13:48:06,96 °C
2024-08-27 13:48:08,95 °C
2024-08-27 13:48:10,96 °C
2024-08-27 13:48:11,95 °C
2024-08-27 13:48:12,96 °C
2024-08-27 13:48:16,95 °C
2024-08-27 13:48:19,96 °C
2024-08-27 13:48:22,95 °C
2024-08-27 13:48:30,96 °C
2024-08-27 13:48:31,95 °C
2024-08-27 13:48:33,96 °C
2024-08-27 13:48:35,95 °C
2024-08-27 13:48:37,96 °C
2024-08-27 13:48:39,95 °C
2024-08-27 13:48:42,96 °C
2024-08-27 13:48:43,95 °C
2024-08-27 13:48:44,96 °C
2024-08-27 13:48:45,95 °C
2024-08-27 13:48:47,96 °C
2024-08-27 13:48:48,95 °C
2024-08-27 13:48:58,96 °C
2024-08-27 13:48:59,95 °C
2024-08-27 13:49:02,96 °C
2024-08-27 13:49:03,95 °C
2024-08-27 13:49:05,96 °C
2024-08-27 13:49:06,95 °C
2024-08-27 13:49:08,96 °C
2024-08-27 13:49:11,95 °C
2024-08-27 13:49:16,96 °C
2024-08-27 13:49:19,95 °C
2024-08-27 13:49:20,96 °C
2024-08-27 13:49:22,95 °C
2024-08-27 13:49:24,96 °C
2024-08-27 13:49:26,95 °C
2024-08-27 13:49:27,96 °C
2024-08-27 13:49:41,95 °C
2024-08-27 13:49:43,96 °C
2024-08-27 13:56:55,96 °C
2024-08-27 13:56:56,96 °C
2024-08-27 13:56:59,96 °C
2024-08-27 13:57:00,96 °C
2024-08-27 13:57:34,96 °C
2024-08-27 13:57:35,96 °C
2024-08-27 13:57:47,96 °C
2024-08-27 13:57:50,96 °C
2024-08-27 13:57:59,96 °C
2024-08-27 13:58:00,96 °C
2024-08-27 13:58:06,96 °C
2024-08-27 13:58:07,96 °C
2024-08-27 13:58:08,96 °C
2024-08-27 13:58:11,96 °C
2024-08-27 13:58:14,96 °C
2024-08-27 13:58:22,96 °C
2024-08-27 13:58:23,96 °C
2024-08-27 13:58:28,96 °C
2024-08-27 13:58:30,96 °C
2024-08-27 13:58:47,96 °C
2024-08-27 13:58:48,96 °C
2024-08-27 13:58:51,96 °C
2024-08-27 13:58:52,96 °C
2024-08-27 13:58:56,96 °C
2024-08-27 13:58:57,96 °C
2024-08-27 13:59:05,96 °C
2024-08-27 13:59:07,96 °C
2024-08-27 13:59:10,96 °C
2024-08-27 13:59:11,96 °C
2024-08-27 13:59:16,97 °C
2024-08-27 13:59:17,96 °C
2024-08-27 13:59:18,97 °C
2024-08-27 13:59:21,96 °C
2024-08-27 13:59:23,97 °C
2024-08-27 13:59:25,97 °C
2024-08-27 13:59:31,96 °C
2024-08-27 13:59:32,97 °C
2024-08-27 13:59:37,96 °C
2024-08-27 13:59:38,97 °C
2024-08-27 13:59:41,96 °C
2024-08-27 13:59:42,97 °C
2024-08-27 13:59:43,97 °C
2024-08-27 14:00:01,97 °C
2024-08-27 14:04:44,97 °C
2024-08-27 14:04:45,97 °C
2024-08-27 14:04:48,97 °C
2024-08-27 14:04:49,97 °C
2024-08-27 14:04:50,97 °C
2024-08-27 14:05:10,98 °C
2024-08-27 14:05:11,97 °C
2024-08-27 14:05:15,98 °C
2024-08-27 14:12:49,98 °C
2024-08-27 14:12:51,98 °C
2024-08-27 14:13:07,98 °C
2024-08-27 14:15:58,99 °C
2024-08-27 14:15:59,98 °C
2024-08-27 14:16:03,99 °C
2024-08-27 14:16:15,98 °C
2024-08-27 14:16:17,99 °C
2024-08-27 14:25:40,99 °C
2024-08-27 14:25:45,99 °C
2024-08-27 14:25:46,99 °C
2024-08-27 14:25:47,99 °C
2024-08-27 14:25:50,99 °C
2024-08-27 14:25:59,99 °C
2024-08-27 14:26:00,99 °C
2024-08-27 14:26:01,99 °C
2024-08-27 14:26:06,99 °C
2024-08-27 14:26:07,99 °C
2024-08-27 14:26:11,99 °C
2024-08-27 14:34:01,100 °C
2024-08-27 14:34:03,99 °C
2024-08-27 14:34:08,100 °C
2024-08-27 14:34:09,99 °C
2024-08-27 14:34:10,100 °C
2024-08-27 14:34:15,99 °C
2024-08-27 14:34:18,100 °C
2024-08-27 14:34:22,99 °C
2024-08-27 14:34:24,100 °C
2024-08-27 14:34:44,99 °C
2024-08-27 14:34:45,100 °C
2024-08-27 14:37:45,100 °C
2024-08-27 14:37:46,100 °C
2024-08-27 14:37:52,100 °C
2024-08-27 14:37:54,100 °C
2024-08-27 14:38:12,100 °C
2024-08-27 14:38:14,100 °C
2024-08-27 14:38:35,100 °C
2024-08-27 14:38:37,100 °C
2024-08-27 14:39:17,100 °C
2024-08-27 14:39:18,100 °C
2024-08-27 14:39:19,100 °C
2024-08-27 14:39:21,100 °C
2024-08-27 14:39:23,100 °C
2024-08-27 14:39:26,100 °C
2024-08-27 14:39:27,100 °C
2024-08-27 14:39:28,100 °C
2024-08-27 14:39:31,100 °C
2024-08-27 14:39:32,100 °C
2024-08-27 14:39:41,100 °C
2024-08-27 14:39:42,100 °C
2024-08-27 14:39:43,100 °C
2024-08-27 14:39:48,100 °C
2024-08-27 14:39:52,100 °C
2024-08-27 14:39:56,100 °C
2024-08-27 14:40:01,100 °C
2024-08-27 14:40:04,100 °C
2024-08-27 14:40:05,100 °C
2024-08-27 14:40:06,100 °C
2024-08-27 14:40:09,100 °C
2024-08-27 14:40:10,100 °C
2024-08-27 14:40:16,100 °C
2024-08-27 14:40:17,100 °C
2024-08-27 14:40:19,100 °C
2024-08-27 14:40:20,100 °C
2024-08-27 14:40:24,100 °C
2024-08-27 14:40:25,100 °C
2024-08-27 14:40:28,100 °C
2024-08-27 14:40:29,100 °C
2024-08-27 14:40:34,100 °C
2024-08-27 14:40:37,100 °C
2024-08-27 14:40:39,100 °C
2024-08-27 14:40:43,100 °C
2024-08-27 14:40:44,100 °C
2024-08-27 14:40:46,100 °C
2024-08-27 14:40:48,100 °C
2024-08-27 14:40:52,100 °C
2024-08-27 14:40:53,100 °C
2024-08-27 14:40:57,100 °C
2024-08-27 14:40:58,100 °C
2024-08-27 14:41:12,100 °C
2024-08-27 14:41:13,100 °C
2024-08-27 14:41:23,100 °C
2024-08-27 14:41:24,100 °C
2024-08-27 14:41:26,100 °C
2024-08-27 14:41:27,100 °C
2024-08-27 14:41:42,100 °C
2024-08-27 14:41:44,100 °C
2024-08-27 14:42:07,100 °C
2024-08-27 14:42:08,100 °C
2024-08-27 14:42:14,100 °C
2024-08-27 14:42:15,100 °C
2024-08-27 14:42:31,100 °C
2024-08-27 14:42:37,100 °C
2024-08-27 14:42:38,100 °C
2024-08-27 14:42:42,100 °C
2024-08-27 14:42:44,100 °C
2024-08-27 14:42:46,100 °C
2024-08-27 14:42:47,100 °C
2024-08-27 14:42:48,100 °C
2024-08-27 14:42:49,100 °C
2024-08-27 14:42:52,100 °C
2024-08-27 14:42:54,100 °C
2024-08-27 14:42:56,100 °C
2024-08-27 14:42:57,100 °C
2024-08-27 14:42:58,100 °C
2024-08-27 14:43:03,100 °C
2024-08-27 14:43:04,100 °C
2024-08-27 14:43:08,100 °C
2024-08-27 14:43:16,100 °C
2024-08-27 14:43:20,100 °C
2024-08-27 14:54:14,101 °C
2024-08-27 14:54:15,100 °C
2024-08-27 14:54:22,101 °C
2024-08-27 14:54:26,100 °C
2024-08-27 14:54:29,101 °C
2024-08-27 14:54:31,100 °C
2024-08-27 14:54:33,101 °C
2024-08-27 14:54:34,100 °C
2024-08-27 14:54:36,101 °C
2024-08-27 14:54:40,100 °C
2024-08-27 14:54:42,101 °C
2024-08-27 14:54:45,100 °C
2024-08-27 14:54:47,101 °C
2024-08-27 14:54:49,100 °C
2024-08-27 14:54:50,101 °C
2024-08-27 14:54:51,100 °C
2024-08-27 14:54:53,101 °C
2024-08-27 14:54:54,100 °C
2024-08-27 14:54:58,101 °C
2024-08-27 14:54:59,100 °C
2024-08-27 14:55:02,101 °C
2024-08-27 14:55:03,100 °C
2024-08-27 14:55:08,101 °C
2024-08-27 14:55:11,100 °C
2024-08-27 14:55:12,101 °C
2024-08-27 14:55:13,100 °C
2024-08-27 14:55:17,101 °C
2024-08-27 14:55:19,100 °C
2024-08-27 14:55:30,101 °C
2024-08-27 14:55:31,100 °C
2024-08-27 14:55:32,101 °C
2024-08-27 14:55:33,100 °C
2024-08-27 14:55:37,101 °C
2024-08-27 14:55:39,100 °C
2024-08-27 14:55:41,101 °C
2024-08-27 14:55:46,100 °C
2024-08-27 14:55:49,101 °C
2024-08-27 14:55:50,100 °C
2024-08-27 14:55:54,101 °C
2024-08-27 14:55:56,100 °C
2024-08-27 14:55:59,101 °C
2024-08-27 14:56:00,100 °C
2024-08-27 14:56:03,101 °C
2024-08-27 14:56:04,100 °C
2024-08-27 14:56:11,101 °C
2024-08-27 14:56:12,100 °C
2024-08-27 14:56:22,101 °C
2024-08-27 14:56:23,100 °C
2024-08-27 14:56:26,101 °C
2024-08-27 14:56:27,100 °C
2024-08-27 14:56:32,101 °C
2024-08-27 14:56:34,100 °C
2024-08-27 14:56:36,101 °C
2024-08-27 14:56:37,100 °C
2024-08-27 14:56:40,101 °C
2024-08-27 14:56:44,100 °C
2024-08-27 14:56:45,101 °C
2024-08-27 14:56:46,100 °C
2024-08-27 14:56:47,101 °C
2024-08-27 14:56:50,100 °C
2024-08-27 14:56:51,101 °C
2024-08-27 14:56:56,100 °C
2024-08-27 14:56:58,101 °C
2024-08-27 14:57:11,100 °C
2024-08-27 14:57:13,101 °C
2024-08-27 14:58:41,101 °C
2024-08-27 14:58:43,101 °C
2024-08-27 14:58:49,101 °C
2024-08-27 14:58:50,101 °C
2024-08-27 14:58:54,101 °C
2024-08-27 14:58:57,101 °C
2024-08-27 14:59:00,101 °C
2024-08-27 14:59:02,101 °C
2024-08-27 14:59:05,101 °C
2024-08-27 14:59:07,101 °C
2024-08-27 14:59:08,101 °C
2024-08-27 14:59:09,101 °C
2024-08-27 14:59:11,101 °C
2024-08-27 14:59:13,101 °C
2024-08-27 14:59:14,101 °C
2024-08-27 14:59:16,101 °C
2024-08-27 14:59:18,101 °C
2024-08-27 14:59:22,101 °C
2024-08-27 14:59:23,101 °C
2024-08-27 14:59:24,101 °C
2024-08-27 14:59:26,101 °C
2024-08-27 14:59:29,101 °C
2024-08-27 14:59:31,101 °C
2024-08-27 14:59:33,101 °C
2024-08-27 14:59:34,101 °C
2024-08-27 14:59:36,101 °C
2024-08-27 14:59:38,101 °C
2024-08-27 14:59:43,101 °C
2024-08-27 14:59:47,101 °C
2024-08-27 14:59:54,101 °C
2024-08-27 14:59:56,101 °C
2024-08-27 14:59:59,101 °C
2024-08-27 15:00:01,101 °C
2024-08-27 15:00:09,101 °C
2024-08-27 15:00:12,101 °C
2024-08-27 15:00:16,101 °C
2024-08-27 15:00:17,101 °C
2024-08-27 15:00:24,101 °C
2024-08-27 15:00:26,101 °C
2024-08-27 15:01:12,101 °C
2024-08-27 15:01:13,101 °C
2024-08-27 15:01:14,101 °C
2024-08-27 15:01:16,101 °C
2024-08-27 15:04:24,101 °C
2024-08-27 15:07:47,102 °C
2024-08-27 15:07:48,101 °C
2024-08-27 15:07:49,102 °C
2024-08-27 15:07:51,101 °C
2024-08-27 15:07:52,102 °C
2024-08-27 15:07:54,101 °C
2024-08-27 15:07:56,102 °C
2024-08-27 15:08:01,101 °C
2024-08-27 15:08:02,102 °C
2024-08-27 15:12:53,102 °C
2024-08-27 15:12:55,102 °C
2024-08-27 15:13:02,102 °C
2024-08-27 15:13:10,102 °C
2024-08-27 15:13:13,102 °C
2024-08-27 15:13:15,102 °C
2024-08-27 15:13:18,102 °C
2024-08-27 15:13:19,102 °C
2024-08-27 15:13:21,102 °C
2024-08-27 15:13:24,102 °C
2024-08-27 15:13:25,102 °C
2024-08-27 15:13:27,102 °C
2024-08-27 15:13:29,102 °C
2024-08-27 15:13:30,102 °C
2024-08-27 15:13:34,102 °C
2024-08-27 15:13:35,102 °C
2024-08-27 15:13:37,102 °C
2024-08-27 15:13:40,102 °C
2024-08-27 15:13:42,102 °C
2024-08-27 15:13:49,102 °C
2024-08-27 15:13:51,102 °C
2024-08-27 15:13:54,102 °C
2024-08-27 15:13:56,102 °C
2024-08-27 15:13:58,102 °C
2024-08-27 15:13:59,102 °C
2024-08-27 15:14:06,102 °C
2024-08-27 15:14:07,102 °C
2024-08-27 15:14:12,102 °C
2024-08-27 15:14:14,102 °C
2024-08-27 15:14:15,102 °C
2024-08-27 15:14:16,102 °C
2024-08-27 15:14:30,102 °C
2024-08-27 15:14:31,102 °C
2024-08-27 15:18:27,103 °C
2024-08-27 15:18:28,102 °C
2024-08-27 15:18:31,103 °C
2024-08-27 15:18:37,102 °C
2024-08-27 15:18:38,103 °C
2024-08-27 15:27:18,103 °C
2024-08-27 15:28:48,104 °C
2024-08-27 15:28:51,103 °C
2024-08-27 15:28:52,104 °C
2024-08-27 15:28:55,103 °C
2024-08-27 15:28:58,104 °C
2024-08-27 15:29:00,103 °C
2024-08-27 15:29:01,104 °C
2024-08-27 15:29:02,103 °C
2024-08-27 15:29:03,104 °C
2024-08-27 15:36:55,105 °C
2024-08-27 15:36:56,104 °C
2024-08-27 15:37:01,105 °C
2024-08-27 15:37:04,104 °C
2024-08-27 15:37:05,105 °C
2024-08-27 15:37:07,104 °C
2024-08-27 15:37:09,105 °C
2024-08-27 15:37:11,104 °C
2024-08-27 15:37:12,105 °C
2024-08-27 15:37:16,104 °C
2024-08-27 15:37:18,105 °C
2024-08-27 15:49:30,106 °C
2024-08-27 15:49:32,105 °C
2024-08-27 15:49:33,106 °C
2024-08-27 15:49:35,105 °C
2024-08-27 15:49:38,106 °C
2024-08-27 15:49:40,105 °C
2024-08-27 15:49:41,106 °C
2024-08-27 15:49:42,105 °C
2024-08-27 15:49:43,106 °C
2024-08-27 15:49:52,105 °C
2024-08-27 15:49:53,106 °C
2024-08-27 15:52:18,106 °C
2024-08-27 15:55:07,107 °C
2024-08-27 15:55:08,106 °C
2024-08-27 15:55:11,107 °C
2024-08-27 15:55:14,106 °C
2024-08-27 15:55:16,107 °C
2024-08-27 16:07:02,108 °C
2024-08-27 16:07:05,107 °C
2024-08-27 16:07:07,108 °C
2024-08-27 16:09:58,108 °C
2024-08-27 16:09:59,108 °C
2024-08-27 16:10:01,108 °C
2024-08-27 16:10:02,108 °C
2024-08-27 16:10:03,108 °C
2024-08-27 16:10:04,108 °C
2024-08-27 16:10:44,108 °C
2024-08-27 16:10:45,108 °C
2024-08-27 16:10:47,108 °C
2024-08-27 16:10:50,108 °C
2024-08-27 16:10:59,108 °C
2024-08-27 16:11:00,108 °C
2024-08-27 16:11:01,108 °C
2024-08-27 16:11:02,108 °C
2024-08-27 16:11:04,108 °C
2024-08-27 16:11:06,108 °C
2024-08-27 16:11:08,108 °C
2024-08-27 16:11:10,108 °C
2024-08-27 16:11:14,108 °C
2024-08-27 16:11:16,108 °C
2024-08-27 16:11:17,108 °C
2024-08-27 16:11:21,108 °C
2024-08-27 16:11:25,108 °C
2024-08-27 16:11:26,108 °C
2024-08-27 16:11:31,108 °C
2024-08-27 16:11:34,108 °C
2024-08-27 16:11:35,108 °C
2024-08-27 16:11:36,108 °C
2024-08-27 16:11:38,108 °C
2024-08-27 16:12:07,108 °C
2024-08-27 16:12:09,108 °C
2024-08-27 16:12:20,108 °C
2024-08-27 16:12:21,108 °C
2024-08-27 16:12:22,108 °C
2024-08-27 16:12:25,108 °C
2024-08-27 16:14:41,109 °C
2024-08-27 16:14:42,108 °C
2024-08-27 16:14:47,109 °C
2024-08-27 16:14:49,108 °C
2024-08-27 16:14:53,109 °C
2024-08-27 16:14:56,108 °C
2024-08-27 16:14:57,109 °C
2024-08-27 16:15:03,108 °C
2024-08-27 16:15:04,109 °C
2024-08-27 16:18:52,109 °C
2024-08-27 16:18:53,109 °C
2024-08-27 16:19:02,109 °C
2024-08-27 16:19:03,109 °C
2024-08-27 16:19:26,109 °C
2024-08-27 16:19:27,109 °C
2024-08-27 16:19:33,109 °C
2024-08-27 16:19:34,109 °C
2024-08-27 16:20:09,109 °C
2024-08-27 16:20:11,109 °C
2024-08-27 16:20:49,109 °C
2024-08-27 16:20:50,109 °C
2024-08-27 16:21:39,109 °C
2024-08-27 16:21:41,109 °C
2024-08-27 16:22:30,109 °C
2024-08-27 16:22:32,109 °C
2024-08-27 16:22:39,109 °C
2024-08-27 16:22:40,109 °C
2024-08-27 16:22:49,109 °C
2024-08-27 16:25:00,109 °C
2024-08-27 16:25:02,109 °C
2024-08-27 16:25:26,109 °C
2024-08-27 16:25:27,109 °C
2024-08-27 16:25:42,109 °C
2024-08-27 16:25:43,109 °C
2024-08-27 16:25:45,109 °C
2024-08-27 16:25:46,109 °C
2024-08-27 16:25:48,109 °C
2024-08-27 16:25:50,109 °C
2024-08-27 16:25:51,109 °C
2024-08-27 16:25:52,109 °C
2024-08-27 16:26:05,109 °C
2024-08-27 16:26:07,109 °C
2024-08-27 16:26:08,109 °C
2024-08-27 16:26:11,109 °C
2024-08-27 16:26:12,109 °C
2024-08-27 16:26:13,109 °C
2024-08-27 16:26:15,109 °C
2024-08-27 16:26:18,109 °C
2024-08-27 16:26:20,109 °C
2024-08-27 16:26:24,109 °C
2024-08-27 16:26:27,109 °C
2024-08-27 16:26:28,109 °C
2024-08-27 16:26:31,109 °C
2024-08-27 16:26:40,109 °C
2024-08-27 16:26:41,109 °C
2024-08-27 16:26:43,109 °C
2024-08-27 16:26:45,109 °C
2024-08-27 16:27:23,110 °C
2024-08-27 16:27:24,109 °C
2024-08-27 16:27:25,110 °C
2024-08-27 16:27:26,109 °C
2024-08-27 16:27:28,110 °C
2024-08-27 16:27:32,109 °C
2024-08-27 16:27:33,110 °C
2024-08-27 16:27:35,109 °C
2024-08-27 16:27:36,110 °C
2024-08-27 16:28:26,109 °C
2024-08-27 16:28:29,110 °C
2024-08-27 16:28:30,109 °C
2024-08-27 16:28:31,110 °C
2024-08-27 16:28:35,109 °C
2024-08-27 16:28:39,110 °C
2024-08-27 16:28:40,109 °C
2024-08-27 16:28:41,110 °C
2024-08-27 16:28:42,109 °C
2024-08-27 16:29:02,109 °C
2024-08-27 16:29:03,109 °C
2024-08-27 16:29:16,109 °C
2024-08-27 16:29:17,109 °C
2024-08-27 16:29:18,109 °C
2024-08-27 16:29:24,109 °C
2024-08-27 16:29:26,109 °C
2024-08-27 16:29:29,109 °C
2024-08-27 16:29:31,109 °C
2024-08-27 16:29:32,109 °C
2024-08-27 16:29:33,109 °C
2024-08-27 16:29:44,109 °C
2024-08-27 16:29:45,109 °C
2024-08-27 16:29:47,109 °C
2024-08-27 16:29:49,109 °C
2024-08-27 16:29:50,109 °C
2024-08-27 16:29:54,109 °C
2024-08-27 16:29:58,109 °C
2024-08-27 16:29:59,109 °C
2024-08-27 16:30:00,109 °C
2024-08-27 16:30:02,109 °C
2024-08-27 16:30:03,109 °C
2024-08-27 16:30:04,109 °C
2024-08-27 16:30:08,109 °C
2024-08-27 16:30:09,109 °C
2024-08-27 16:30:10,109 °C
2024-08-27 16:30:14,109 °C
2024-08-27 16:30:19,109 °C
2024-08-27 16:30:23,109 °C
2024-08-27 16:30:24,109 °C
2024-08-27 16:30:28,109 °C
2024-08-27 16:30:31,109 °C
2024-08-27 16:30:32,109 °C
2024-08-27 16:30:33,109 °C
2024-08-27 16:30:36,109 °C
2024-08-27 16:30:38,109 °C
2024-08-27 16:30:43,109 °C
2024-08-27 16:30:45,109 °C
2024-08-27 16:30:50,109 °C
2024-08-27 16:30:51,109 °C
2024-08-27 16:30:58,109 °C
2024-08-27 16:31:01,109 °C
2024-08-27 16:31:08,109 °C
2024-08-27 16:31:09,109 °C
2024-08-27 16:31:15,109 °C
2024-08-27 16:31:18,109 °C
2024-08-27 16:31:22,109 °C
2024-08-27 16:31:23,109 °C
2024-08-27 16:31:26,109 °C
2024-08-27 16:31:27,109 °C
2024-08-27 16:31:28,109 °C
2024-08-27 16:31:29,109 °C
2024-08-27 16:31:38,109 °C
2024-08-27 16:31:39,109 °C
2024-08-27 16:32:07,109 °C
2024-08-27 16:32:08,109 °C
2024-08-27 16:35:52,109 °C
2024-08-27 16:50:18,109 °C
2024-08-27 17:01:39,108 °C
2024-08-27 17:01:40,109 °C
2024-08-27 17:01:52,108 °C
2024-08-27 17:01:54,109 °C
2024-08-27 17:01:58,108 °C
2024-08-27 17:01:59,109 °C
2024-08-27 17:02:10,108 °C
2024-08-27 17:02:12,109 °C
2024-08-27 17:02:22,108 °C
2024-08-27 17:02:23,109 °C
2024-08-27 17:02:25,108 °C
2024-08-27 17:02:27,109 °C
2024-08-27 17:02:29,108 °C
2024-08-27 17:02:30,109 °C
2024-08-27 17:02:32,108 °C
2024-08-27 17:02:34,109 °C
2024-08-27 17:02:38,108 °C
2024-08-27 17:02:44,109 °C
2024-08-27 17:02:45,108 °C
2024-08-27 17:06:46,108 °C
2024-08-27 17:06:47,108 °C
2024-08-27 17:06:50,108 °C
2024-08-27 17:09:26,108 °C
2024-08-27 17:09:27,108 °C
2024-08-27 17:09:29,108 °C
2024-08-27 17:14:00,108 °C
2024-08-27 17:14:01,108 °C
2024-08-27 17:14:04,108 °C
2024-08-27 17:14:06,108 °C
2024-08-27 17:14:10,108 °C
2024-08-27 17:15:19,107 °C
2024-08-27 17:15:20,108 °C
2024-08-27 17:15:22,107 °C
2024-08-27 17:15:34,108 °C
2024-08-27 17:15:35,107 °C
2024-08-27 17:15:40,108 °C
2024-08-27 17:15:41,107 °C
2024-08-27 17:20:46,107 °C
2024-08-27 17:20:53,107 °C
2024-08-27 17:20:55,107 °C
2024-08-27 17:21:10,107 °C
2024-08-27 17:21:12,107 °C
2024-08-27 17:21:14,107 °C
2024-08-27 17:21:15,107 °C
2024-08-27 17:21:19,107 °C
2024-08-27 17:21:22,107 °C
2024-08-27 17:21:24,107 °C
2024-08-27 17:21:25,107 °C
2024-08-27 17:21:26,107 °C
2024-08-27 17:21:27,107 °C
2024-08-27 17:21:29,107 °C
2024-08-27 17:21:32,107 °C
2024-08-27 17:21:34,107 °C
2024-08-27 17:21:35,107 °C
2024-08-27 17:21:36,107 °C
2024-08-27 17:21:37,107 °C
2024-08-27 17:21:39,107 °C
2024-08-27 17:21:42,107 °C
2024-08-27 17:21:44,107 °C
2024-08-27 17:21:46,107 °C
2024-08-27 17:21:48,107 °C
2024-08-27 17:21:49,107 °C
2024-08-27 17:21:51,107 °C
2024-08-27 17:21:54,107 °C
2024-08-27 17:21:55,107 °C
2024-08-27 17:22:03,107 °C
2024-08-27 17:22:05,107 °C
2024-08-27 17:22:17,107 °C
2024-08-27 17:22:18,107 °C
2024-08-27 17:25:39,107 °C
2024-08-27 17:25:40,107 °C
2024-08-27 17:26:07,107 °C
2024-08-27 17:26:08,107 °C
2024-08-27 17:26:21,107 °C
2024-08-27 17:26:22,107 °C
2024-08-27 17:26:27,107 °C
2024-08-27 17:26:28,107 °C
2024-08-27 17:26:42,107 °C
2024-08-27 17:26:43,107 °C
2024-08-27 17:26:55,107 °C
2024-08-27 17:26:56,107 °C
2024-08-27 17:26:57,107 °C
2024-08-27 17:27:02,107 °C
2024-08-27 17:27:05,107 °C
2024-08-27 17:27:06,107 °C
2024-08-27 17:27:07,107 °C
2024-08-27 17:27:14,107 °C
2024-08-27 17:27:15,107 °C
2024-08-27 17:27:17,107 °C
2024-08-27 17:27:19,107 °C
2024-08-27 17:27:24,107 °C
2024-08-27 17:27:25,107 °C
2024-08-27 17:27:27,107 °C
2024-08-27 17:27:28,107 °C
2024-08-27 17:27:31,107 °C
2024-08-27 17:27:32,107 °C
2024-08-27 17:28:18,107 °C
2024-08-27 17:28:19,107 °C
2024-08-27 17:29:13,107 °C
2024-08-27 17:32:39,107 °C
2024-08-27 17:32:41,107 °C
2024-08-27 17:32:53,107 °C
2024-08-27 17:32:55,107 °C
2024-08-27 17:33:09,107 °C
2024-08-27 17:33:11,107 °C
2024-08-27 17:33:12,107 °C
2024-08-27 17:33:13,107 °C
2024-08-27 17:33:14,107 °C
2024-08-27 17:33:15,107 °C
2024-08-27 17:33:17,107 °C
2024-08-27 17:33:18,107 °C
2024-08-27 17:33:19,107 °C
2024-08-27 17:33:21,107 °C
2024-08-27 17:33:24,107 °C
2024-08-27 17:33:26,107 °C
2024-08-27 17:33:32,107 °C
2024-08-27 17:33:33,107 °C
2024-08-27 17:33:34,107 °C
2024-08-27 17:33:36,107 °C
2024-08-27 17:33:42,107 °C
2024-08-27 17:33:43,107 °C
2024-08-27 17:33:47,107 °C
2024-08-27 17:33:48,107 °C
2024-08-27 17:33:51,107 °C
2024-08-27 17:33:52,107 °C
2024-08-27 17:33:53,107 °C
2024-08-27 17:33:54,107 °C
2024-08-27 17:34:02,107 °C
2024-08-27 17:34:03,106 °C
2024-08-27 17:34:04,107 °C
2024-08-27 17:34:08,106 °C
2024-08-27 17:34:09,107 °C
2024-08-27 17:34:12,106 °C
2024-08-27 17:34:13,106 °C
2024-08-27 17:34:14,107 °C
2024-08-27 17:34:15,106 °C
2024-08-27 17:34:17,106 °C
2024-08-27 17:34:20,106 °C
2024-08-27 17:34:26,106 °C
2024-08-27 17:34:27,106 °C
2024-08-27 17:34:29,106 °C
2024-08-27 17:34:37,106 °C
2024-08-27 17:34:38,106 °C
2024-08-27 17:34:46,106 °C
2024-08-27 17:34:47,106 °C
2024-08-27 17:34:50,106 °C
2024-08-27 17:34:51,106 °C
2024-08-27 17:34:53,106 °C
2024-08-27 17:34:56,106 °C
2024-08-27 17:34:59,106 °C
2024-08-27 17:35:01,106 °C
2024-08-27 17:35:24,106 °C
2024-08-27 17:35:25,106 °C
2024-08-27 17:39:06,106 °C
2024-08-27 17:43:15,105 °C
2024-08-27 17:43:17,106 °C
2024-08-27 17:43:18,105 °C
2024-08-27 17:43:22,106 °C
2024-08-27 17:43:23,105 °C
2024-08-27 17:50:02,105 °C
2024-08-27 17:50:05,105 °C
2024-08-27 17:50:06,105 °C
2024-08-27 17:50:08,105 °C
2024-08-27 17:50:12,105 °C
2024-08-27 17:50:14,105 °C
2024-08-27 17:50:16,105 °C
2024-08-27 17:50:19,105 °C
2024-08-27 17:50:20,105 °C
2024-08-27 17:57:04,104 °C
2024-08-27 17:57:05,105 °C
